冰激凌	?	ice cream	我夏天喜欢吃冰激凌。
冰箱	?	refrigerator	牛奶在冰箱里。
冲	v	to rush	他冲出了房间。
冲击	v	to challenge; impact	他正在冲击冠军。
冲动	?	impulse; impulsive	生气时不要冲动。
决定	v	to decide; decision	我决定明天去。
决心	?	determination; make up one's mind	我下决心每天运动。
决策	?	decision-making; decision	管理者要学会科学决策。
决赛	?	final match	我想了解决赛。
况且	?	moreover; besides	今天太晚了，况且还下雨。
冷	a	cold	今天很冷。
冷淡	a	cold; indifferent	他很冷淡。
冷落	v	to neglect; treat coldly	别总玩手机冷落朋友。
冷酷	a	cold; cruel	他的态度很冷酷。
冷静	?	calm	他很冷静。
冻	v	to freeze; feel very cold	水都冻了。
凄凉	?	desolate; sad	这里的景色有些凄凉。
准则	?	criterion; principle	安全是我们的第一准则。
准备	v	to prepare; to plan	我准备去北京。
准时	?	punctual; on time	他每天准时上班。
准确	?	accurate; precise	这个答案很准确。
凉	a	cool	这个汤有点儿凉。
凉快	?	pleasantly cool	今天很凉快。
凌晨	?	before dawn; early morning	我们凌晨三点出发。
减少	v	to reduce; decrease	压力减少了。
减肥	v	to lose weight	我最近在减肥。
减轻	v	to reduce; lighten	这样可以减轻压力。
凑合	v	to make do; get by	没有更好的，就先凑合用吧。
凝固	v	to solidify; freeze	水冷到一定程度会凝固。
凝聚	v	to gather; concentrate	这个项目凝聚了大家的心血。
凝视	v	to gaze; stare	她凝视着远方。
几	pron	how many; several	你家有几个人？
几乎	adv	almost	我几乎每天都运动。
凡是	?	all; every; whenever	凡是学生都可以参加。
凭	v	to rely on; on the basis of	不能只凭感觉判断。
凶恶	?	fierce; vicious	故事里的老虎很凶恶。
凶手	?	murderer; killer	警方抓到了凶手。
凹凸	?	uneven; bumpy	这条路凹凸不平。
出	v	to go out; to come out	我出去一下。
出去	v	to go out	我们出去玩吧。
出发	v	to set off; depart	他正在出发。
出国	v	to go abroad	我想出国旅游。
出差	v	to go on a business trip	他正在出差。
出席	v	to attend	经理出席了会议。
出息	?	prospects; success in life	父母希望孩子有出息。
出来	v	to come out	他从教室里出来了。
出版	v	to publish	这本书去年出版。
出现	v	to appear	问题出现了。
出生	v	to be born	我出生在北京。
出示	v	to show; present	请出示护照。
出神	v	to be absorbed; lost in thought	他听音乐听得出神。
出租	v	to rent out	这个房子出租。
出租车	?	taxi	我坐出租车去学校。
出自	v	to come from	这句话出自一本书。
出色	?	outstanding	他很出色。
出行	v	to travel; go out	坐地铁出行很方便。
出路	?	way out; future	我们必须找到新的出路。
出身	?	family background; origin	他出身普通家庭。
出门	v	to go out; leave home	我八点出门。
出院	v	to leave hospital; be discharged	他明天出院。
击	v	to hit; strike	他用手击了一下桌子。
刀	?	knife	我用刀切水果。
分	?	minute	现在三点十分。
分别	?	separately; respectively	我们分别去了两个地方。
分寸	?	proper limits; sense of proportion	说话要有分寸。
分布	v	to be distributed	这些店分布在城市各地。
分开	v	to separate; apart	我们在路口分开。
分散	v	to disperse; distract	别让手机分散注意力。
分明	?	clearly; obviously	他分明知道答案。
分析	v	to analyze	分析问题
分歧	?	difference; disagreement	我们之间有一些分歧。
分泌	v	to secrete	身体会分泌一些激素。
分裂	v	to split; divide	细胞会不断分裂。
分解	v	to break down; decompose	这个动作可以分解成三步。
分辨	v	to distinguish; tell apart	我分辨不出这两种声音。
分量	?	weight; importance	这个箱子分量不轻。
分钟	?	minute	十分钟后我回来。
切	v	to cut; slice	请把苹果切开。
切切实实	?	truly; genuinely	我们要切切实实解决问题。
切实	?	practical; concrete	我们需要切实的办法。
刑事	?	criminal; penal	这是一起刑事案件。
列举	v	to list; enumerate	请列举三个例子。
则	mw	measure word for news or writings	一则新闻
刚	adv	just; just now	我刚到家。
刚刚	?	just now	我刚刚看见他。
刚才	?	just now	刚才谁来了？
创业	v	to start a business	他毕业后开始创业。
创作	v	to create; compose	他正在创作一首新曲子。
创新	v	to innovate; innovation	企业需要不断创新。
创立	v	to found; establish	他十年前创立了这家公司。
创造	v	to create	创造机会
初(级)，中(学)	?	junior high school	我去过这个初(级)，中(学)。
初中	?	junior middle school	我弟弟上初中。
初步	?	preliminary; initial	我们有了初步计划。
判断	v	to judge	请判断对错。
利润	?	profit	我想了解利润。
利用	v	to make use of	我们要充分利用时间。
利益	?	benefit; interest	我想了解利益。
别	?	don't; must not	别说话。
别人	pron	other people; others	不要影响别人。
别扭	?	awkward; uncomfortable	这句话听起来有点儿别扭。
别提	?	don’t mention it	别提了，今天太忙了。
别的	?	other; another	你还要别的吗？
别致	?	unique; novel	这家小店设计得很别致。
刮	v	to blow (of wind)	外面刮风了。
刮风	v	to be windy	外面在刮风。
到	v	to arrive; to reach	我八点到公司。
到处	?	everywhere	公园里到处都是人。
到底	?	on earth; after all	你到底去不去？
到达	v	to arrive; reach	我们已经到达北京。
制作	v	to make; produce	他正在制作一个视频。
制服	?	uniform	他穿着工作制服。
制约	v	to restrict; constrain	时间制约了我们的计划。
制裁	v	to sanction; punish	违法行为会受到制裁。
制造	v	to make; produce	这家工厂制造汽车。
刷	v	to swipe; scan	进站要刷票。
刷卡	v	to swipe/pay by card	可以刷卡
刷牙	v	to brush teeth	我每天早上刷牙。
刹车	v	to brake; brake	前面有人，他马上刹车。
刹那	?	an instant; a split second	刹那间，灯全灭了。
刺	v	to prick; thorn	这根刺扎到我的手了。
刺激	v	to stimulate	咖啡会刺激神经。
刻	?	quarter (of an hour)	现在三点一刻。
刻不容缓	?	urgent; brooks no delay	保护环境刻不容缓。
刻苦	?	hardworking	学习很刻苦。
前	?	before; ago; in front	电影前我吃饭。
前天	?	the day before yesterday	前天我没上课。
前提	?	premise; precondition	安全是第一前提。
前景	?	prospect; outlook	这个行业前景很好。
前边	?	in front; ahead	学校在前边。
前途	?	future; prospects	我想了解前途。
前面	?	in front; ahead	学校前面有商店。
剑	?	sword	墙上挂着一把剑。
剧烈	?	intense; violent	不要做太剧烈的运动。
剩	v	to remain; be left	只剩十分钟了。
剪刀	?	scissors	我想了解剪刀。
副	mw	measure word for sets; pair	他戴着一副眼镜。
割	v	to cut	他不小心割伤了手。
劈	v	to split; chop	他一刀劈开了木头。
力争	v	to strive for	我们力争取得第一名。
力所能及	?	within one's ability	我愿意做一些力所能及的事。
力气	?	physical strength	我今天没有力气。
力求	v	to strive to	我们力求做到最好。
力量	?	strength	我想了解力量。
劝	v	to persuade	劝朋友
办	v	to handle; do	这件事怎么办？
办公室	?	office	我在办公室工作。
办法	?	way; method	我有一个办法。
办理	v	to handle; deal with	我去银行办理业务。
功劳	?	credit; contribution	这次成功有你的功劳。
功夫	?	kung fu	中国功夫
功效	?	effect; function	这种药有一定功效。
功能	?	function	我想了解功能。
加	v	to add	请加一点儿水。
加入	v	to join	欢迎你加入我们。
加工	v	to process; manufacture	这些水果会被加工成果汁。
加油	?	come on; keep it up	加油，你可以的！
加油站	?	gas station	前面有一个加油站。
加班	v	to work overtime	他正在加班。
务必	?	must; be sure to	请务必按时到。
动	v	to move	别动。
动作	?	action; movement	这个动作很简单。
动力	?	motivation; power; driving force	兴趣是学习的动力。
动员	v	to mobilize	学校动员学生参加运动会。
动态	?	development; trend; movement	请关注最新动态。
动手	v	to start doing; use one's hands	想学会就要自己动手。
动物	?	animal	你最喜欢什么动物？
动物园	?	zoo	周末我们去动物园。
动画片	?	animated cartoon	我想了解动画片。
动脉	?	artery	动脉把血液送到身体各处。
动身	v	to set out; depart	我们明天早上动身。
动静	?	sound; movement	外面一点儿动静也没有。
助手	?	assistant	她是教授的助手。
助理	?	assistant	她是经理的助理。
努力	?	hardworking; to work hard	他学习很努力。
劳动	?	labor; to work	他正在劳动。
劳驾	?	excuse me; may I trouble you	劳驾，请让一下。
势必	adv	certainly; inevitably	如果不改变，问题势必更严重。
勇于	v	to have the courage to	我们要勇于承认错误。
勇敢	?	brave	他很勇敢。
勇气	?	courage	我想了解勇气。
勉强	?	reluctantly; barely; force oneself	不愿意就别勉强。
勘探	v	to explore; prospect	专家正在勘探石油。
勤俭	?	hardworking and thrifty	祖父一生很勤俭。
勤劳	?	hardworking; industrious	她是一个勤劳的人。
勤奋	?	diligent	他很勤奋。
勺子	?	spoon	请给我一个勺子。
勺（子）	?	spoon	请给我一个勺子。
勾画	v	to outline; sketch	文章勾画了未来生活。
勿	?	do not	请勿吸烟。
包	?	bag; package	我的包在哪儿？
包含	v	to contain; include	包含三个部分
包围	v	to surround	人群把他包围了。
包子	?	steamed stuffed bun	我喜欢吃包子。
包括	v	to include	包括三个部分
包袱	?	bundle; burden	他背着一个小包袱。
包装	?	packaging; to package	这个产品包装很简单。
化妆	v	to put on makeup	她正在镜子前化妆。
北京	?	Beijing	我住在北京。
北方	?	north; northern part	北方冬天很冷。
北极	?	the Arctic; North Pole	他一直梦想去北极。
匹	mw	measure word for horses	一个匹
区别	?	difference; distinguish	这两个词有区别。
区域	?	region; area	这个区域禁止停车。
医生	?	doctor	他是医生。
医院	?	hospital	他在医院工作。
十	num	ten	我十点下课。
十分	adv	very; extremely	我十分感谢你。
十字路口	?	crossroads; intersection	前面是十字路口。
十足	a	full; complete; one hundred percent	他信心十足。
千	num	thousand	这个手表一千块钱。
千万	num	be sure to; must	你千万别忘了。
千方百计	?	by every possible means	他千方百计想解决问题。
升	v	to rise	温度升高了。
午餐	?	lunch	我十二点吃午餐。
午饭	?	lunch	我中午吃午饭。
半	num	half	现在八点半。
半价	?	half price	今天这件衣服半价。
半夜	?	midnight	半夜我醒了。
半天	?	a long while; half a day	我等了半天。
半途而废	v	to give up halfway	学习不能半途而废。
华丽	?	gorgeous; magnificent	这件衣服太华丽了。
华裔	?	person of Chinese descent	他是一名华裔。
协会	?	association; society	他参加了摄影协会。
协助	v	to assist; help	谢谢你协助调查。
协调	?	harmonious; to coordinate	这几个颜色很协调。
卑鄙	?	mean; despicable	这种做法很卑鄙。
卓越	?	outstanding; excellent	他有卓越的能力。
单人间	?	single room	我想订一个单人间。
单位	?	work unit; employer	我想了解单位。
单独	?	alone; separately	我想单独跟你谈谈。
单纯	a	simple; pure	他很单纯。
单调	?	monotonous; dull	这样的生活太单调。
